zone_class,osm_id,centroid_lon,centroid_lat,geometry_type
commercial,366255274,72.513036,23.036159,Polygon
residential,366256719,72.500719,23.049866,Polygon
residential,366256727,72.500719,23.049552,Polygon
residential,366256735,72.500271,23.050103,Polygon
residential,366256749,72.499959,23.049569,Polygon
residential,366256750,72.499827,23.049116,Polygon
residential,366256754,72.503251,23.049156,Polygon
residential,366256755,72.500725,23.049706,Polygon
residential,366256757,72.502231,23.049128,Polygon
residential,366256759,72.503257,23.049344,Polygon
residential,366256763,72.503639,23.048731,Polygon
residential,366256767,72.499616,23.049303,Polygon
residential,366256770,72.500439,23.0499,Polygon
residential,366256772,72.502339,23.04893,Polygon
residential,366256773,72.499391,23.049327,Polygon
residential,366256783,72.503247,23.049524,Polygon
residential,366256786,72.503079,23.049713,Polygon
residential,366256789,72.499987,23.050086,Polygon
residential,366256792,72.503084,23.049857,Polygon
residential,366256795,72.499376,23.049185,Polygon
residential,366256797,72.502179,23.048935,Polygon
residential,366256811,72.499221,23.049331,Polygon
residential,366256812,72.503779,23.048714,Polygon
residential,366256814,72.503227,23.048766,Polygon
residential,366256815,72.499864,23.04927,Polygon
residential,366256817,72.499966,23.049891,Polygon
residential,366256826,72.499205,23.049197,Polygon
residential,366256827,72.503666,23.049043,Polygon
residential,366256838,72.502825,23.049637,Polygon
residential,366256856,72.50259,23.04983,Polygon
residential,366256876,72.503511,23.049375,Polygon
residential,366256877,72.502611,23.049675,Polygon
residential,366256883,72.500734,23.050017,Polygon
residential,366256891,72.503896,23.04905,Polygon
residential,366256893,72.503904,23.049187,Polygon
residential,366256896,72.503491,23.049042,Polygon
residential,366256901,72.503686,23.049199,Polygon
residential,366256918,72.503502,23.049206,Polygon
residential,366256924,72.503884,23.048889,Polygon
residential,366256925,72.50367,23.048904,Polygon
residential,366256929,72.50348,23.048878,Polygon
residential,366264218,72.506148,23.048469,Polygon
residential,366264219,72.506011,23.048757,Polygon
residential,366264220,72.505091,23.048553,Polygon
residential,366264232,72.505126,23.048745,Polygon
residential,366264234,72.503905,23.049451,Polygon
commercial,366281780,72.517348,23.038865,Polygon
commercial,366286256,72.514741,23.042915,Polygon
residential,366287592,72.507625,23.049608,Polygon
residential,366287594,72.508328,23.049274,Polygon
residential,366287596,72.505969,23.049174,Polygon
residential,366287599,72.50803,23.049313,Polygon
residential,366287601,72.508184,23.049288,Polygon
residential,366287603,72.507644,23.049753,Polygon
residential,366287604,72.506946,23.049561,Polygon
residential,366287605,72.50627,23.04975,Polygon
residential,366287606,72.506959,23.04981,Polygon
residential,366287607,72.507938,23.049805,Polygon
commercial,366287610,72.507495,23.050129,Polygon
residential,366287613,72.507905,23.049428,Polygon
residential,366287616,72.508056,23.048349,Polygon
residential,366287619,72.508094,23.048642,Polygon
residential,366287620,72.508076,23.048495,Polygon
residential,366287621,72.508037,23.048202,Polygon
residential,366287622,72.506798,23.04905,Polygon
commercial,366287624,72.508628,23.048503,Polygon
residential,366287651,72.507613,23.049338,Polygon
residential,366287681,72.507496,23.049808,Polygon
residential,366287688,72.506281,23.049564,Polygon
residential,366287708,72.507666,23.04987,Polygon
residential,366287716,72.507211,23.049655,Polygon
residential,366287717,72.507469,23.049502,Polygon
residential,366287718,72.507221,23.049808,Polygon
residential,366287719,72.507706,23.04836,Polygon
residential,366287722,72.507529,23.04837,Polygon
residential,366287727,72.506308,23.049325,Polygon
residential,366287729,72.506144,23.049548,Polygon
residential,366287745,72.507485,23.049659,Polygon
residential,366287752,72.507514,23.049923,Polygon
residential,366287755,72.507199,23.049346,Polygon
residential,366287760,72.507691,23.048241,Polygon
residential,366287773,72.506526,23.049362,Polygon
residential,366287777,72.50632,23.049152,Polygon
residential,366287779,72.506535,23.049185,Polygon
residential,366287784,72.50723,23.049961,Polygon
residential,366287791,72.507684,23.049992,Polygon
residential,366287792,72.507212,23.049503,Polygon
residential,366287794,72.507452,23.049351,Polygon
residential,366287798,72.507515,23.048256,Polygon
residential,366287806,72.507852,23.049302,Polygon
residential,366287807,72.506164,23.04933,Polygon
residential,366287814,72.506157,23.049148,Polygon
residential,366287821,72.508805,23.049204,Polygon
residential,366287822,72.506127,23.049717,Polygon
residential,366287839,72.507346,23.049171,Polygon
residential,366287840,72.507648,23.049143,Polygon
residential,366287842,72.50794,23.049688,Polygon
residential,366287847,72.507638,23.049479,Polygon
residential,366287872,72.507909,23.049551,Polygon
open-space,366292039,72.490787,23.047223,Polygon
residential,366301242,72.654639,22.994193,Polygon
open-space,366306615,72.482017,23.040927,Polygon
residential,366306646,72.509735,23.042111,Polygon
commercial,366308798,72.512765,23.045636,Polygon
commercial,366422979,72.51876,23.039914,Polygon
commercial,366427893,72.515268,23.049133,Polygon
commercial,366427894,72.515825,23.049456,Polygon
commercial,366427999,72.516084,23.049051,Polygon
residential,366431437,72.509767,23.049777,Polygon
commercial,366431439,72.515911,23.048205,Polygon
residential,366431440,72.50946,23.049699,Polygon
residential,366431441,72.509529,23.04986,Polygon
residential,366431443,72.509782,23.050183,Polygon
residential,366431444,72.509568,23.050029,Polygon
residential,366431445,72.509581,23.050193,Polygon
residential,366431454,72.509391,23.049563,Polygon
residential,366431481,72.510292,23.049006,Polygon
residential,366431499,72.509993,23.049765,Polygon
residential,366431501,72.510522,23.049335,Polygon
residential,366431506,72.509784,23.049536,Polygon
residential,366437725,72.512256,23.049442,Polygon
residential,366437727,72.5145,23.049685,Polygon
residential,366437754,72.512052,23.049666,Polygon
residential,366437759,72.511794,23.0497,Polygon
residential,366437762,72.511797,23.049866,Polygon
residential,366437770,72.511905,23.049665,Polygon
commercial,366437775,72.510993,23.049805,Polygon
residential,366437778,72.511979,23.049662,Polygon
residential,366437780,72.511408,23.049236,Polygon
residential,366437784,72.512871,23.049608,Polygon
residential,366437788,72.510059,23.050139,Polygon
residential,366437789,72.511514,23.049343,Polygon
residential,366437792,72.512663,23.04964,Polygon
commercial,366437798,72.5115,23.049758,Polygon
residential,366437802,72.510282,23.049637,Polygon
residential,366437825,72.511847,23.048933,Polygon
residential,366437832,72.514685,23.049651,Polygon
commercial,366439316,72.523984,23.038649,Polygon
commercial,366439337,72.523702,23.038298,Polygon
commercial,366439754,72.523951,23.033697,Polygon
commercial,366458677,72.471425,23.023207,Polygon
commercial,366465115,72.665366,22.998213,Polygon
commercial,366466076,72.524658,23.033291,Polygon
commercial,366466082,72.524337,23.033655,Polygon
residential,366466891,72.547043,23.011648,Polygon
residential,366466893,72.547556,23.01257,Polygon
residential,366466901,72.54721,23.012412,Polygon
residential,366466903,72.546589,23.011838,Polygon
residential,366466906,72.546798,23.011869,Polygon
residential,366466908,72.546249,23.012082,Polygon
residential,366466911,72.547056,23.011821,Polygon
residential,366466916,72.548107,23.012295,Polygon
residential,366466918,72.547653,23.012637,Polygon
residential,366466925,72.547188,23.012559,Polygon
residential,366466929,72.5468,23.012451,Polygon
residential,366466932,72.54717,23.012656,Polygon
commercial,366466934,72.546198,23.012245,Polygon
residential,366466936,72.548388,23.01218,Polygon
residential,366466942,72.546397,23.012365,Polygon
residential,366466949,72.546307,23.011468,Polygon
residential,366466951,72.547427,23.012135,Polygon
residential,366466954,72.546574,23.011546,Polygon
residential,366466957,72.546992,23.012002,Polygon
residential,366466959,72.548543,23.012454,Polygon
residential,366466968,72.54799,23.012496,Polygon
residential,366466972,72.548624,23.012282,Polygon
residential,366466979,72.548203,23.012576,Polygon
residential,366466980,72.546255,23.011955,Polygon
residential,366466982,72.546351,23.011985,Polygon
residential,366466986,72.548705,23.012575,Polygon
residential,366466992,72.547177,23.011687,Polygon
residential,366466997,72.548982,23.012427,Polygon
residential,366466999,72.546927,23.012347,Polygon
residential,366467005,72.54643,23.011687,Polygon
residential,366467007,72.548214,23.012101,Polygon
residential,366467009,72.547748,23.012128,Polygon
residential,366467012,72.54762,23.012355,Polygon
residential,366467014,72.547842,23.011937,Polygon
residential,366467015,72.547419,23.011745,Polygon
residential,366467016,72.548014,23.012006,Polygon
residential,366467021,72.547777,23.012395,Polygon
residential,366467023,72.546465,23.012161,Polygon
residential,366467025,72.546858,23.011607,Polygon
residential,366467038,72.548297,23.012374,Polygon
residential,366467049,72.546453,23.011495,Polygon
residential,366467057,72.548824,23.012338,Polygon
residential,366467059,72.547337,23.011987,Polygon
residential,366467062,72.54789,23.012172,Polygon
residential,366467065,72.546769,23.012287,Polygon
residential,366467075,72.54669,23.011587,Polygon
residential,366467080,72.546554,23.012425,Polygon
commercial,366476382,72.504504,23.027908,Polygon
commercial,366611550,72.517086,23.035923,Polygon
commercial,366616743,72.508084,23.03272,Polygon
open-space,366641330,72.483954,23.032921,Polygon
commercial,366648678,72.526628,23.029969,Polygon
commercial,366649672,72.527772,23.029813,Polygon
commercial,366769497,72.528314,23.029394,Polygon
residential,366773808,72.531674,23.031769,Polygon
open-space,366774286,72.492002,23.043072,Polygon
open-space,366774288,72.482574,23.042989,Polygon
open-space,366774291,72.491598,23.044823,Polygon
open-space,366774292,72.482468,23.042653,Polygon
open-space,366774294,72.485695,23.043593,Polygon
open-space,366774296,72.482863,23.042459,Polygon
open-space,366774299,72.491698,23.044574,Polygon
open-space,366774301,72.486249,23.047118,Polygon
open-space,366774308,72.486647,23.038508,Polygon
open-space,366774310,72.48694,23.0436,Polygon
open-space,366774311,72.490033,23.039242,Polygon
open-space,366774315,72.486569,23.037896,Polygon
open-space,366774320,72.482176,23.046552,Polygon
open-space,366774323,72.482103,23.046148,Polygon
open-space,366774325,72.48219,23.041381,Polygon
open-space,366774327,72.494118,23.044544,Polygon
open-space,366774329,72.486402,23.038532,Polygon
open-space,366774332,72.483103,23.042239,Polygon
open-space,366774336,72.490411,23.037517,Polygon
open-space,366774338,72.486685,23.042909,Polygon
open-space,366774340,72.490146,23.03718,Polygon
open-space,366774341,72.483551,23.041394,Polygon
open-space,366774345,72.495113,23.043977,Polygon
open-space,366774346,72.484157,23.040688,Polygon
open-space,366774347,72.486991,23.044103,Polygon
open-space,366774348,72.483116,23.037646,Polygon
open-space,366774351,72.486618,23.038314,Polygon
open-space,366774353,72.486664,23.038717,Polygon
open-space,366774354,72.484582,23.038557,Polygon
open-space,366774356,72.483779,23.040111,Polygon
open-space,366774357,72.486593,23.03811,Polygon
open-space,366774360,72.486189,23.03858,Polygon
open-space,366774361,72.482134,23.046393,Polygon
open-space,366774362,72.48321,23.037123,Polygon
open-space,366774363,72.486163,23.038997,Polygon
open-space,366774364,72.494901,23.046717,Polygon
open-space,366774367,72.491398,23.044055,Polygon
open-space,366774370,72.482087,23.045937,Polygon
open-space,366774372,72.483006,23.041267,Polygon
open-space,366774378,72.485292,23.046599,Polygon
open-space,366774379,72.482506,23.046926,Polygon
open-space,366774382,72.489333,23.040616,Polygon
open-space,366774387,72.483244,23.037382,Polygon
open-space,366774389,72.482954,23.037178,Polygon
open-space,366774390,72.483306,23.041435,Polygon
open-space,366774392,72.491018,23.044686,Polygon
open-space,366774393,72.485464,23.043634,Polygon
open-space,366774398,72.487305,23.043884,Polygon
open-space,366774403,72.492066,23.04348,Polygon
open-space,366774406,72.486706,23.03911,Polygon
open-space,366774411,72.486153,23.038393,Polygon
open-space,366774415,72.482536,23.041336,Polygon
open-space,366774416,72.486201,23.038781,Polygon
open-space,366774417,72.485923,23.039011,Polygon
open-space,366774424,72.48586,23.037945,Polygon
open-space,366774425,72.486125,23.038189,Polygon
open-space,366774429,72.482863,23.042273,Polygon
open-space,366774438,72.482971,23.037417,Polygon
open-space,366774439,72.485559,23.043817,Polygon
open-space,366774441,72.492687,23.045688,Polygon
open-space,366774442,72.48229,23.047209,Polygon
open-space,366774444,72.492576,23.043399,Polygon
open-space,366774445,72.482788,23.041166,Polygon
open-space,366774449,72.486469,23.043175,Polygon
open-space,366774451,72.486415,23.039002,Polygon
open-space,366774452,72.485601,23.047031,Polygon
open-space,366774454,72.485402,23.038139,Polygon
open-space,366774458,72.491535,23.045106,Polygon
open-space,366774463,72.485324,23.039025,Polygon
open-space,366774464,72.486309,23.037937,Polygon
open-space,366774466,72.484912,23.038504,Polygon
open-space,366774467,72.49296,23.045971,Polygon
open-space,366774471,72.486524,23.037707,Polygon
open-space,366774472,72.4964,23.047242,Polygon
open-space,366774473,72.482253,23.046947,Polygon
open-space,366774474,72.483706,23.038628,Polygon
open-space,366774476,72.485327,23.039288,Polygon
open-space,366774478,72.485183,23.037645,Polygon
open-space,366774485,72.484134,23.040303,Polygon
open-space,366774492,72.49096,23.043789,Polygon
open-space,366774497,72.490895,23.04334,Polygon
open-space,366774501,72.483688,23.039833,Polygon
open-space,366774508,72.487993,23.038569,Polygon
open-space,366774509,72.490035,23.037727,Polygon
open-space,366774510,72.489379,23.040992,Polygon
open-space,366774512,72.486735,23.0433,Polygon
open-space,366774517,72.484161,23.038234,Polygon
open-space,366774518,72.491503,23.043661,Polygon
open-space,366774519,72.488032,23.04177,Polygon
residential,366776513,72.533626,23.036287,Polygon
residential,366778222,72.534391,23.036862,Polygon
residential,366778226,72.534371,23.037266,Polygon
residential,366778237,72.534858,23.037562,Polygon
